,label,text,lang
1192,1,paratu white young women live matter unless ice,en
1193,0,cincyman tire liber nonsens make sure vote trump,en
1194,0,spayandneuteryourliber circumcis liber kick boyfriend chin,en
1195,0,thday spayandneuteryourliber winner,en
1196,0,qualityguy liber back liber offici decid law feel like follow bong jail particip aid abet crimin act,en
1197,1,eyeseeit voic illeg alien louder american peopl,en
1198,0,spayandneuteryourliber eyeseeit thank dnc,en
1199,0,rgnovelli knew happen better start check vote machin sure trump right voter fraud also,en
1200,1,rherp break riot milwauke drop patern test helicopt crowd thug,en
1201,1,spayandneuteryourliber rherp drop job applic,en
1202,1,fearingglobalspend spayandneuteryourliber rherp work boot,en
1203,1,dilligaftoy spayandneuteryourliber rherp would make paper airplan,en
1204,1,bobbyax crimin illeg alien littl redund believ dumb countri becom,en
1205,0,mich bobbyax thank bill clinton,en
1206,1,martypatti time vote would put illeg alien citizen countri,en
1207,0,timetel global concern elit control common everyth els,en
1208,0,spayandneuteryourliber starv democrat hide ebt card work shoe,en
1209,0,rherp rob democrat get money back,en
1210,0,spayandneuteryourliber run liber bike probabl bike,en
1211,0,spayandneuteryourliber call liber bike thief,en
1212,0,timetel global concern elit control common everyth els,en
1213,1,cbellweath wast ineffect program extrem small number murder countri releas illeg,en
1214,1,degjr cbellweath illeg illeg,en
1215,0,republicanrul cbellweath small number mani,en
1216,1,grinningbear cbellweath mind illeg murder liber would poetic justic murder innoc aka non liber intoler,en
1217,1,degjr grinningbear cbellweath read articl say murder rate illeg time higher,en
1218,1,libsliealot degjr grinningbear cbellweath ye illeg democrat,en
1219,0,punish strike cbellweath number make happi,en
1220,1,libsliealot cbellweath true first convict time serv murder illeg releas back unit state violent felon illeg obama time offic,en
1221,0,bobbyax cbellweath would rather live countri follow law call anarchi,en
1222,1,docdiablo cbellweath one one mani chico,en
1223,0,oharaj like movi help poor black peopl south hope privileg white girl show start whole civil right movement,en
1224,0,sheph easi problem fix one hole politician polic chief unwil hand danger crimin danger crimin kill someon respons manslaught prosecut period negoti plea bargain none respons still want harbor folk peopl need demand absolut unaccept derelict sworn duti protect public,en
1225,0,oharaj sheph charg includ limit,en
1226,0,av rcfii sheph simpl agre complet,en
1227,0,dumpthedemocrat buri liber foot deep die still get hand bwaaaaa haaaaa haaaaa,en
1228,0,mg wast time bwaa haa haa teabag got noth,en
1229,0,practicalphysicist mg got noth,en
1230,0,pittsburghsteel god santa never came chimney much senseless violenc,en
1231,0,thday pittsburghsteel yet fool still vote dem,en
1232,0,libsliealot pittsburghsteel democrat pittsburg steal,en
1233,0,seanre give money freedom give georg soro chariti open societi freedom organ work peopl want free,en
1234,0,timetel seanre believ deceiv,en
1235,0,oharaj seanre give us money make rich independ,en
1236,0,spayandneuteryourliber seanre thing liber want free social program us conserv pay get job freeload,en
1237,0,seanre spayandneuteryourliber seanre paid tax last year much pay,en
1238,0,spayandneuteryourliber seanre spayandneuteryourliber sure skippi sure,en
1239,0,seanre spayandneuteryourliber seanre ten year old success small busi someth dream,en
1240,0,practicalphysicist seanre spayandneuteryourliber yeah seanni dream farc,en
1241,0,spayandneuteryourliber seanre spayandneuteryourliber cook meth seem work paid around,en
1242,0,seanre spayandneuteryourliber seanre like said much pay,en
1243,0,thday seanre thing free societi herp hemorrhoid,en
1244,1,liberalshatewomenandblack madam wooki want play,en
1245,0,urokim epitomi arrog sef righteous whose inner circl valeri jarrett bill ayer rv wright ho dare sit judgement dare sit white hous verbal degrad polit correct time move michel,en
1246,1,nonlowinfovot michel tarzan call,en
1247,1,hoosyer never spoil thankless america hate thing first ladi wick witch,en
1248,0,vigilanteman hoosyer except nanci reagan,en
1249,1,johnsel deneen betray black brother sister first ladi channel martin luther king dare sit derid kind person look matur beauti young ladi say word guis religion religi symbol around neck clearli take word sermon mound heart white evid know better know deeper ever know much money pocket take advantag sell race conserv right embrac light day take great pleasur defect race poverti lack opportun prejudic haunt dream night honest bone bodi haunt day becom honest shame grow,en
1250,0,pigb johnsel took lot time say noth,en
1251,0,hoosyer johnsel michel channel mlk want chang channel never cite excus base everyth skin color,en
1252,1,debbi michel lie trump sad want build wall keep illeg want deport illeg current us never said want deport legal democrat need illeg vote,en
1253,1,debbi michel lie trump sad want build wall keep illeg want deport illeg current us never said want deport legal democrat need illeg vote,en
1254,1,ksk name call poor littl pc cupcak bring mention radic islam terrorist,en
1255,0,ranger hilari innoc say none michel shut pie hole care think go redecor someth,en
1256,1,thgdriver moochel nobama take swipe trump sez trump better look ape long reach,en
1257,0,disabledsoldi thgdriver racist much,en
1258,0,pigb disabledsoldi thgdriver callin spade spade oop,en
1259,1,voodkokk also said american build wall keep peopl know great alway depend contribut peopl born elsewher sought countri made home consid american african american african michel said peopl countri readi chang hungri differ kind polit first time adult life proud countri feel like hope final make comeback realli benefit minor,en
1260,0,jackumup funni bloviat other accept anybodi els that frakish yet thing,en
1261,0,whoknew jackumup prog never anyth hypocrit guess take hypocrit know one,en
1262,0,jni countri pay famili elabor trip children unit state go bed hungri nite million dollar spent taxpay money vacat hear incom equal complet joke wake america,en
1263,0,dalnb jni entir famili includ wife kid grandkid entir wardrob could valu amount obama girl paid individu parti dress mani america wake fed govern work harder see wealthi get ten million american men women work mani one time product worker home famili famili particip commun school activ work achiev american dream push asid allow immigr legal illeg come work obama administr turn back american peopl america obama quick point mani new job creat america never point mani lost mani job fill fill immigr worker labor depart say four job america taken immigr legal illeg mani men women one time job run unemploy benefit get work longer count offici unemploy number point massiv huge grow nation debt nation grown administr could obama endors hillari clinton done histori someon els show worst presid histori one american polit worst person record alreadi elect presid end disast obama longer face reput america greatest presidenti failur book show worst presid histori confuss fraud thin skin fake let delet,en
1264,0,bulldawg sorri actual say first ladi friday also said peopl act name call accept substitut thought debat anger intoler default state rather optim open alway engin progress presid obama one circumv congress whenev want agre sign execut order sever occas violat constitut hypocrit know,en
1265,1,barryg water buffalo hate eight po husband vacat wh proud america,en
1266,1,wtimm barryg spent month vietnam never saw water buffalo ugli former marin rvn st amtrak cau viet camp carrol quang tri,en
1267,1,hoosyer barryg water buffalo lol perfect,en
1268,1,sonnymunst bet transvestit elat michel girl never share locker room bathroom,en
1269,1,deejohnson anyon care anyth care divers trashi,en
1270,0,trip trump michel dress size go away parti wife wear end discuss,en
1271,1,jerseyjo first ladi beg differ ladi,en
1272,0,stupidjoebiden miss michel obama ski leav white hous,en
1273,0,ad man realli need explain got high pay job chicago hospit husband becam senat qualif realli help poor job send hospit chicago hospit pay care good job michel hope pack,en
1274,0,allthefactsplez ad man call work contract big buck go person free ride nwc popular chicago other call nwc money launder,en
1275,1,hoosyer ad man job import left put anyon els wish could get much free money black,en
1276,0,viper taken least one husband worst presid histori,en
1277,0,maverick well add slave built white hous irish born immigr architect team free men african european slave honest,en
1278,0,hoosyer maverick honest,en
1279,0,byak pot call kettl black,en
1280,0,robthomasusasf democrat plan draft nomin bizaro mean hillari indit seem realli like put public,en
1281,0,jonesalloy better last year,en
1282,0,hoosiermom believ say publicli condemn anger intoler liber inflict trump support san jose ca know,en
1283,1,whitwhitneywhit silver back never look good,en
1284,0,saminnj eight year final come woodwork stick screw school lunch littl kid,en
1285,1,lettermansinc monkey face man scari,en
1286,1,whitwhitneywhit lettermansinc want bumper sticker mooch ell face state make truck look fat,en
1287,0,hockeyfan curiou care say,en
1288,0,puhleez hockeyfan good question,en
1289,1,kobi michel ladi got free ride life color proud american husband got elect presid qualifi judg trump,en
1290,1,steveieray spoken like true wooki,en
1291,1,hedbut steveieray also look like grinch stole christma,en
1292,0,myownwoman thing immigr like compani home guest arriv front door knock let mayb offer beverag nice chat peopl broke home damag home treat like garbag would defend home would invit back year guest come american front door invit help get settl made part great american famili crimin insist break back door get illeg expect rest us say welcom go front door knock let otherwis go home,en
1293,0,hedbut myownwoman well written outstand pleas forward trump ad let use,en
1294,1,brando least trump wife easi eye moochel make hard look hideous ugli,en
1295,0,puhleez brando come pathet uncal inappropri,en
1296,0,brando puhleez brando sorri play game polit liber develop guess hit nerv call truth,en
1297,0,puhleez brando puhleez point help genet card dealt anyon els carv total liberalbelief held respons critic legitim,en
1298,1,puhleez also said american build wall keep peopl build wall keep illeg illeg illeg alien woman complet clueless pro illeg immigr leftytool,en
1299,0,jshank puhleez live behind wall guard guy gun lectur rest us,en
1300,0,puhleez jshank puhleez yeeeeup actual fenc,en
1301,0,whatareyoutalkingabout colleg commenc speech rather make day trump inappropri tacki,en
1302,0,rremington obama shame provid advic start new live instead tri democrat agenda,en
1303,1,loarthanvt woman know place,en
1304,0,rrawmeat loarthanvt ever see interact barack definit wear pant,en
1305,1,whitwhitneywhit rrawmeat loarthanvt strap,en
1306,1,jdwebb jesu realli find way back bu,en
1307,0,puliy obama show digniti commenc speaker rutger univers nj,en
1308,0,johnsel seem other prefer give graduat fluff instead actual go consid mani bother enough real dump trump said except would lot better sort real especi graduat,en
1309,0,tom donald trump support maketheunitedstatesgreatagain com trump style hat republican red everi us state get today ship east coast usa list vendor trump campaign hat day make washington great nobama trump maga,en
1310,0,cleric question first ladi taken swipe oppon parti presidenti candid good sake colleg commenc speech show littl class michel reveal lack grace integr nation first ladi,en
1311,1,harrisonzayr cleric first ladi man littl bit tick donald elect wife million time celebr michael green envi doubt,en
1312,1,obamahusein michel obama came kitchen beter stay take brother trumpet,en
1313,0,osym give commenc speech colleg year graduat rate well done,en
1314,0,rdennisuk osym think probabl one commenc speech given,en
1315,0,joe methuen rdennisuk osym osym comment relev,en
1316,0,brando rdennisuk osym ever heard,en
1317,1,harrisonzayr osym well understand black student expect understand thing american cultur africa speak languag also slaveri kept shut left wholli unabl compet other societi buy sure let know contact show prime oceanfront properti avail cheap downtown memphi tennesse choic atlant pacif ocean,en
1318,0,sk harrisonzayr osym dont forget trillion dollar spent social program suppos help downtrodden went line pocket washington,en
1319,0,felio first tap give commenc speech lucki enough marri man qualifi potu vote anyway twice either peopl come us undercov illeg break law michel crimin immigr law suggest wall built keep differ peopl whey away entir immigr dept save money let everyon want come catch dump new toni neighborhood live next go school daughter come coffe morn mayb proud second time life america januari come soon enough bon voyag babi,en
1320,0,kenneth reason trump support anger result michel husband,en
1321,0,suesman kenneth much owe china result keep mouth shut,en
1322,0,brando suesman kenneth trillion includ million interest per year,en
1323,1,darrenhorst democrat given us affirm action bunch socialist libertard minor hold posit power major could possibl go wrong sarc,en
1324,0,veracitywin famili worst ever resid white hous shame obama refus apolog pearl harbor victim apolog countri kill reprehens act,en
1325,1,dunsi hear dude michel plow bong hit barri nightli basi,en
1326,0,pureusa truli unbeliev sit presid wife take shot nomine yet anoth disgrac action jv presid joke,en
1327,0,moralesmd marri worst presid histori countri realli take look around wh see oblund wonder divid countri,en
1328,1,tea health hors tooth jungl creaturrrrr,en
1329,1,marco moooooochel ought wipe swipe,en
1330,1,noosic gutter trash lot crust take swipe anyon,en
1331,1,hollywright need focu wipe swipe,en
1332,1,duckyy get right michel realiti michael obama,en
1333,1,marco duckyy reason buckwheat pass lgbt bill help gay scotu dude,en
1334,1,puliy duckyy transgend bathroom idea came obama experi home,en
1335,1,harrisonzayr puliy duckyy know whether stand sit might know take dump,en
1336,0,brando duckyy make sens wonder alway separ plane person fli togeth,en
1337,1,drtimal one care race bait ugli dude dress say,en
1338,0,tiggerhar bad wors husband good riddanc,en
1339,1,wulfeman also said american build wall keep peopl know great alway depend contribut peopl born elsewher sought countri made home say obimbo live behind wall arm guard wednesday husband presid obama also enter debat speech indiana say republican nomine crazi idea includ one deport roughli million immigr live illeg unit state deport em crimin immigr crimin,en
1340,0,max kind sad show never anyth relev say like joan river critiqu peopl lie without comedi peopl critiz peopl clearli like somehow think could find relev thing put tv,en
1341,0,veteran john secret servic offic assign white hous bill clinton presid alleg presumpt democrat presidenti nomine hillari clinton lack integr tempera serv offic,en
1342,1,spyderia firmli believ michel obama man honestli,en
1343,1,wulfeman spyderia barrack insan obama alreadi nut cut transform leav offic,en
1344,1,drtimal spyderia firlmi correct,en
1345,1,spyderia michel obama man everyon know,en
1346,0,bernstein spyderia right wing friend want us believ,en
1347,0,harrisonzayr bernstein spyderia,en
1348,0,jerseyan level hate without boundari im posit even live would die time heart failur wish come true cynic argumebt leav cold,en
1349,0,morrisbm comment insan lot sever miss point comment use excus hate watch video see context made statement,en
1350,1,mamahattheridg black love victim,en
1351,0,bernstein mamahattheridg victim year continu victim expect,en
1352,1,wulfeman bernstein mamahattheridg african black victim black longer black sold black slave peopl never slave victim,en
1353,0,heatermacdaddi slave know race mistreat enslav point histori irish descent obsess english rule also cheroke blood rare think treat move stop use polit card presid document slave famili,en
1354,0,prissi wish one day lose everyth live tent like american thank wonder economi open border know hold head high look american face,en
1355,0,jerseyan prissi level hate peopl without boundari level hate im sure even live would die heart failur time wish come true,en
1356,0,jerseyan prissi die heart attack th happen,en
1357,0,harrisonzayr jerseyan prissi sister cleo,en
1358,0,whitwhitneywhit harrisonzayr jerseyan prissi cleo seen come,en
1359,0,dt impress marri someon occupi degrad offic presid think spite charact suddenli empow someon els work give moocher pulpit lot peopl earn place world went cherrypick patient chicago hospit salari far worth hate speech especi set earn go chang,en
1360,0,tpartypatriot simpl fact normal peopl wake everi morn rememb slavic wake everi morn realiz predecessor slave perhap one divis statement utter especi year opportun make hope chang obama michel utter failur leav countri worldwid disarray multipl enemi sever new front,en
1361,1,liberalshatewomenandblack tpartypatriot lithuanian grandmum enslav czar teach soon dead kid cheroke predat trail tear irish scottish mayb even jew might inherit nose yet everi day regard slave owner need murderedf racist liber nazi,en
1362,0,rabcor first ladi fall far husband,en
1363,0,beaucharl suppos watch attack trump ralli attende san jose mob hillari berni support,en
1364,0,lestar beaucharl life give glanc,en
1365,0,dt lestar beaucharl life husband life pair,en
1366,0,connpolit beaucharl sure cheer rioter,en
1367,1,wulfeman connpolit beaucharl hope white cop got kill,en
1368,0,marshallgibson wonder egyptian african wake everyday obsess fact hebrew slave built pyramid somebodi stage protest throw egg mayb mayb israel press egypt repar thousand year,en
1369,0,rabcor marshallgibson protest commemor jew leav egypt,en
1370,1,marshallgibson rabcor marshallgibson know obumm one know african,en
1371,1,dawndal like live hous built slave move hypocrisi fill life obama wife great either throw dart anyon els allow daughter use bathroom male use cours daughter presid would allow care daughter famili mr obama smart would stop point finger other,en
1372,0,dt dawndal point finger everyon long time,en
1373,0,marshallgibson quot day protest racism front page everi day year ago,en
1374,0,archangeljack time might better spent pack,en
1375,0,palerid archangeljack much think sinc hillari move,en
1376,0,howard palerid archangeljack prison,en
1377,1,wulfeman howard palerid archangeljack obama cellmat oper,en
1378,0,purelyr barack rapidli go gray look tire michel girl keep get attract,en
1379,1,connpolit purelyr time vision check mooch look like aunt esther everi day,en
1380,0,wulfeman purelyr need vision check must cataract,en
1381,0,thethirdey trump clearli get dem worri moochel trump never sexual harass get white hous watch billi might,en
1382,0,palerid thethirdey trump daughter better watch fortrump,en
1383,1,chickabalt racist useless beast,en
1384,0,bernstein chickabalt funni white racist long histori lynch abus murder black peopl call black peopl racist,en
1385,1,whitwhitneywhit bernstein chickabalt never slave never owe one,en
1386,1,ehbuggh rememb tramp part transpar administr ever mayb play race card,en
1387,1,ehbuggh proof democrat know troubl hey moochel keep pie hole shut,en
1388,0,storm visit thread see con noth call name continu roll gutter would think con would grow someday wish think,en
1389,0,purelyr storm fair long suit hatr racism vitriol play,en
1390,0,elfonshelf storm hard respect someon multi figur year job chicago hospit committe work poor patient dump scheme,en
1391,0,purelyr elfonshelf storm notic cite sourc silli comment,en
1392,0,elfonshelf purelyr elfonshelf storm notic toolbar world open educ type go look,en
1393,0,purelyr elfonshelf need apolog start made comment support cover th grade debat class anyth els help today,en
1394,0,jade purelyr elfonshelf storm welcom let know need exampl,en
1395,0,dt purelyr elfonshelf storm lol,en
1396,0,elfonshelf storm storm tri recal left name call roll gutter say palin democrat women deserv respect,en
1397,0,dt storm read topic question blame other react much work,en
1398,0,palerid lol go get hillari go get bill,en
1399,0,marshallgibson palerid great presid impeach mayb wife set new record get impeach also dynam duo,en
1400,1,lore evr first ladi seriou look like retir lineback nfl,en
1401,1,indio noth bitter word skunk ape surpris,en
1402,0,vcdave sigh much first ladi,en
1403,0,avantaurora vcdave nope embarrass anyth,en
1404,0,purelyr vcdave agre vacuou nanci reagan,en
1405,0,dt purelyr vcdave know obvious never anywher near good person stop behind,en
1406,0,fone noth obama gang surpris longer hillari promis elect continu progress trump gaff far better bet good thing obama nasti wake,en
1407,1,gocoltsblu name gay pedophil smartest thing care less found navi honor someon like name anyth,en
1408,1,libertyfreaq mean pedophil harvey milk one name whole ship pedophil wow,en
1409,0,mikekley ex navi disgust honor discharg elimin name possibl choic,en
1410,0,sourpickl come soon,en
1411,0,thewhitedevil sourpickl good ship lollypop,en
1412,0,sourpickl thewhitedevil sourpickl fli rainbow flag,en
1413,0,buffaloguy guess navi deserv sailor honor polit correct go destroy one remain govern organ still respect public,en
1414,0,mikekley buffaloguy good comment,en
1415,0,digger chall buffaloguy notic fox bother mention earlier ceremoni day camp pendleton name ship moh john basilon second ship name real warship ddg guess play narr though huh,en
1416,0,capthi also process chang navi fight song anchor away navi villag peopl,en
1417,1,blue welcom aboard uss milk sailor serious think uss christoph steven uss tyron wood uss glen doherti uss sean smith american hero die america instead lifestyl deviant would better abl stomach,en
1418,0,puleez make backdoor deal get commiss,en
1419,0,mrbungl usn harvey milk aft board,en
1420,1,justsaynotodemocrat muslim make extra effort blow,en
1421,0,mrbungl jeffrey dahmer armi name base,en
1422,1,justsaynotodemocrat uss pervers,en
1423,1,mortisdei understand navi gay enough alreadi,en
1424,1,christkil like milk ship full sea men,en
1425,0,daisman pathet navi ship come refus serv guy militari anyth never serv key unit state govern person local nobodi pathet,en
1426,0,mikekley daisman serv navi year forc honor discharg name ship peopl receiv honor discharg minimum,en
1427,1,suchajok uss milk ferri mean fairi,en
1428,0,mrbungl go crew villag peopl,en
1429,1,sunnysans fleet auxiliari gener,en
1430,1,turtletank ship oil ship haul away effluenc guess politician determin name ship rumprang oiler best option,en
1431,0,sheltonwa bet san francisco water mouth get fleet week,en
1432,0,truthisher sheltonwa take tsunami wash tast san fran bay,en
1433,0,tygher good see conserv hate machin rev keep con quickli becom irrelev christ like behavior alway talk,en
1434,0,truthisher tygher sorri tighter mean today seen evangel must tomorrow,en
1435,0,tygher truthisher tygher could translat english rest us,en
1436,1,turtletank tygher even defin life bad habit still bad habit defin anyon sexual procliv dismiss free hand,en
1437,0,windvan tygher hatr us like liber lamocrat like mayb head orlando,en
1438,1,whybotherwithliber embarrass navi america liber gleefulli embrac everi known pervers devianc angri sane peopl refus accept sick normal liber worst among us liber america greatest enemi,en
1439,1,puleez plan paint pink lace around deck,en
1440,0,stldsf whybotherwithliber find pure hate flow keyboard fox christian far disgust anyth harvey milk ever,en
1441,1,turtletank stldsf whybotherwithliber buttsex bad habit life style,en
1442,0,stldsf turtletank stldsf whybotherwithliber what like live,en
1443,0,turtletank stldsf turtletank whybotherwithliber nasti old std drug resist libidin go learn chastiti hard way shot fix anymor,en
1444,0,mikekley whybotherwithliber agre great comment,en
1445,1,ron obama immedi call command ship ask statu transgend bathroom,en
1446,0,sampatch ron even good tri gomer,en
1447,0,casey harvey die hiv partner believ,en
1448,1,truthisher casey hahahahahahahahahahahahahahahaha,en
1449,0,tygher casey harvey shot co worker hate gay even quick googl search would show perhap prefer lie,en
1450,0,truthisher tygher casey hahahahahahahaha,en
1451,0,turtletank tygher casey shot polit rival democrat,en
1452,0,truthisher turtletank tygher casey get bathroom heel click,en
1453,0,tygher truthisher turtletank tygher casey talk republican larri craig,en
1454,0,sampatch casey believ made stori thank share,en
1455,0,hashman piti sailor assign ship,en
1456,1,truthisher iranian throw build patrol boat captur,en
1457,1,unidentifi welp guess end us navi histori known previous use place young boy went learn men guess place young gay boy go meet young gay boy must laugh stock,en
1458,0,tygher unidentifi know agre laugh stock,en
1459,0,sampatch unidentifi still navi stop drama queen,en
1460,1,anthonyhantonh villag peopl sing name lol joke,en
1461,0,mrbungl anthonyhantonh yeah big black eye navi villag peopl film homoerot video one destroy,en
1462,0,wiltonmanor noth like good gay articl bring conserv dinosaur beauti conserv lost gay right candid everyth count extremist conserv hate fring group noth,en
1463,0,usmellbad wiltonmanor gfi,en
1464,0,wiltonmanor usmellbad wiltonmanor know great,en
1465,0,wateriswet wiltonmanor rememb greec gay second centuri bc regress,en
1466,0,wiltonmanor wateriswet wiltonmanor rememb christian roman empir christian took empir fell,en
1467,0,theimmortalon wiltonmanor wateriswet even factual accur lol wth even talk,en
1468,1,jeremiah wiltonmanor beg differ hillari support one huge hate group,en
1469,1,theimmortalon wiltonmanor mean support pedophil way go lol must proud,en
1470,1,casey wiltonmanor gay right count sorri,en
1471,1,ron wiltonmanor gay hetero phobic,en
1472,0,jackww sad believ much countri implod past eight year unfortun look like come,en
1473,0,chrisj jackww sure want go back sure start last year see tri,en
1474,1,hellisforev guy navi gay realli gay outspoken name fu kin ship,en
1475,1,theimmortalon hellisforev pedo,en
1476,0,windvan make glad serv aboard tanker usn realli gone hill,en
1477,1,thought navi veteran find deplor happen held account guess bill clinton came offic implement tell ask thing homosexu beastiti went window obama offic anyth goe great countri turn cesspool liber,en
1478,0,humbl thought liber serv honor,en
1479,0,sampatch humbl thought like trump,en
1480,0,humbl sampatch humbl thought like clinton,en
1481,0,sampatch humbl sampatch thought back women serv militari much,en
1482,0,truthisher sampatch humbl thought chelsea,en
1483,0,truthisher humbl sampatch thought clinton,en
1484,0,sampatch truthisher humbl sampatch thought could care less billi boy run,en
1485,0,truthisher sampatch truthisher humbl thought shadow,en
1486,0,sampatch truthisher sampatch humbl thought tinfoil hat slip ray get,en
1487,1,carryingconc sampatch talk trump talk ggot,en
1488,0,dinsmo never need someon make america great right,en
1489,0,wiltonmanor dinsmo trump religi fanat conserv think realli care anti gay agenda,en
1490,0,humbl brought william jefferson clinton,en
1491,0,ncf perhap use target ship torpedo trial,en
1492,1,reallynoway peopl lead us peopl would light white hous gay flag peopl want countri invad sharia law push islamist obama hate countri serv turn around toward destruct,en
1493,0,humbl reallynoway think obama thought would make countri imag,en
1494,1,alanasf milk sexual relat multipl male enlist men forc navi less honor discharg reward unaccept conduct get ship name polit activ san francisco wonder militari mess,en
1495,0,abcd navi secretari ray mabu lmao,en
1496,0,eyeseeit america fast becom fail state,en
1497,0,tygher eyeseeit get traitor,en
1498,0,windvan tygher eyeseeit eyeseeit traitor,en
1499,0,tpiper tygher eyeseeit gfi,en
1500,0,windvan eyeseeit correct fail state,en
1501,0,tygher windvan eyeseeit get traitor,en
1502,0,humbl tygher windvan eyeseeit,en
1503,0,tygher humbl tygher windvan eyeseeit woke soho doorway policeman knew name said go sleep home tonight get walk away slip back underground breez blew back hair rememb throw punch around preach chair well,en
1504,0,windvan tygher windvan eyeseeittygh someth sure enjoy,en
1505,0,tygher windvan tygher eyeseeit thank admit lost argument,en
1506,0,windvan tygher windvan eyeseeit thing lost manhood digniti mine much tact fudgepound,en
1507,0,tygher windvan tygher eyeseeit aww ador sure lost argument up ant rude insult sad,en
1508,0,windvan tygher windvan eyeseeit long fairi,en
1509,0,windvan tygher windvan eyeseeitusn vietnam combat vet mekong honor discharg purpl heart etc etc servic america pogeybait,en
1510,0,theimmortalon lie liber keep say honor discharg britannica com biographi harvey milk accord harvey,en
1511,0,sampatch theimmortalon militari record support claim like politician pander sympathi vote,en
1512,0,indicthillari sorri navi wrong must numer homosexu serv countri distinct given less honor discharg ship could name one,en
1513,1,dinsmo indicthillari least one openli brag pedophilia exploit,en
1514,0,sampatch indicthillari honor discharg go unit state naval institut site read,en
1515,0,indicthillari sampatch indicthillari say ap incorrect,en
1516,0,sampatch indicthillari sampatch ye fun,en
1517,0,indicthillari sampatch indicthillari interestingli find comment variou site honor less honor hope navi better presenc mind name ship someon less,en
1518,0,indicthillari sampatch indicthillari inde articl usni web say unusu ap wrong usual favor caus inde honor discharg apolog withdraw object ship name,en
1519,0,sampatch indicthillari sampatch realli wish info discharg type fuel lot deris comment default usni pretti good get right also provid info articl author bottom asid navi could chosen differ vessel oiler joke go around decad,en
1520,0,truthisher sampatch indicthillari pay access,en
1521,0,sampatch truthisher sampatch indicthillarywhat talk,en
1522,0,humbl happen politic militari make social experi,en
1523,0,wiltonmanor comment exactli appropri name ship someon stood civil human right,en
1524,1,dinsmo wiltonmanor stood mean kneel front year old boy,en
1525,1,hawk dinsmo wiltonmanor behind,en
1526,0,wiltonmanor dinsmo wiltonmanor ever heard republican icon mark foley,en
1527,0,dinsmo wiltonmanor dinsmo someon name boat,en
1528,0,wiltonmanor dinsmo wiltonmanor tri bobbl ask expert pedophil experi count,en
1529,1,hawk wiltonmanor dinsmo short answer name boat like pedophil,en
1530,0,indicthillari wiltonmanor given less honor discharg navi name ship guess count,en
1531,0,humbl wiltonmanor disagre point view comment tell peopl top understood militari serv allianc would controversi issu,en
1532,0,dinsmo command chief record support honor known pedophil peopl say enough alreadi,en
1533,0,tygher dinsmo obsess pedophilia tell pedophil pleas seek help sick,en
1534,0,hawk tygher dinsmo pleas stick day job babysit mom basement,en
1535,0,tygher hawk tygher dinsmo get defend pedophilia lash get help,en
1536,0,hawk tygher hawk dinsmo give psycholog diagnosi advic equival monkey solv puzzl banana,en
1537,0,tygher hawk tygher dinsmo enjoy banana,en
1538,0,hawk tygher hawk dinsmo tri make gay refer call monkey case use post tri attack realli incap come origin thought,en
1539,0,tygher hawk tygher dinsmo realli dens figur say doubt even got banana poor sad thing,en
1540,0,dinsmo tygher dinsmo demon pedophilia wors name naval ship known pedophil pleas explain,en
1541,0,tygher dinsmo tygher anoth one obsess pedophilia keep kid away dinsmo sick danger,en
1542,0,windvan tygher dinsmo well mental ident much open question given post right,en
1543,0,dinsmo kind command chief would allow happen,en
1544,1,indicthillari dinsmo love rhetor question know kind,en
1545,1,historyrepeatsitself may god send bottom sea disgust,en
1546,0,indicthillari milk career navi offic howev end honor discharg yup kind person name ship comment noth prefer perform navi offic appar prefer ship name perform far navi concern,en
1547,1,gotrumpforamerica navi veteran hope paint target hull,en
1548,0,justasouthernguy gotrumpforamerica veteran would say would want bunch kid put harm way say matter,en
1549,0,hawk justasouthernguy gotrumpforamericawel technic may militari anymor speak,en
1550,1,thought justasouthernguy gotrumpforamerica navi veteran would understand gotrumpforamerica mean comment name ship gay discharg honor condit show sick govern countri,en
1551,0,dankat next one margaret sanger,en
1552,0,theimmortalon dankat ss sanduski,en
1553,1,buckneykid ship go revers,en
1554,1,hawk buckneykid come pitcher catcher mode,en
1555,1,dm strike fear enemi afraid rear end ferri boat,en
1556,1,rivrrod dm wellsaid,en
1557,1,pudbertsavannahga also go paint pink color big brown hole rudder paint dix gun unfrigginbeliev,en
1558,1,usatravl man gay send cruis shore iran real threat evinrud navi go engin make condom wrap,en
1559,0,destindiv wow loss word,en
1560,1,dankat truli scare countri becom doubt person may seen person recogn contribut histori name us navel ship insan countri would rather name ship gay right activist person militari mayb person die defend america sorri wrong place reconnect issu gay grandson gay refus clout everyon els person gay defin think respect recogn mani differ award differ power tool mayb name ship husband spent year us navi,en
1561,0,catmando dankat name ship give gay clout say navi decid name class ship peopl make signific contribut civil human right milk gay commun mani class ship name militari personnel,en
1562,0,jmm dankat husband becom activist fight equal treatment other,en
1563,0,tygher funni watch bunch con never serv critic man serv honor,en
1564,1,dinsmo tygher serv bj littl boy serv honor,en
1565,0,tygher dinsmo tygher agre keep,en
1566,1,madcow self admit pedophil,en
1567,0,gotrumpforamerica tygher honor read articl queerbait,en
1568,0,tygher gotrumpforamerica articl fox possibl wrong hilari,en
1569,0,theimmortalon tygher keep lie discharg dishonour,en
1570,0,tygher theimmortalon tygher keep lie,en
1571,0,theimmortalon tygher theimmortalon see provid sourc lie,en
