label,text,lang
0,oharaj @sheph Charges should include but not be limitted to,en
0,Av8rcfii @sheph if it were only that's simple....not that I don't agree...completely.,en
0,"Dumpthedemocrats Q. Why do they bury liberals 2 foot deep when they die? A. So they can still get a ""hand out"" BWAAAAA HAAAAA HAAAAA",en
0,MG12 You wasted time on that? Bwaa haa haa teabags got nothing.,en
0,practicalphysicist @MG12 << got nothing?,en
0,PittsburghSteel There is No God. Santa Never Came Down the Chimney. There is too much senseless Violence.,en
0,7thDay @PittsburghSteel and yet these fools still vote for Dems,en
0,"libsliealot2 @PittsburghSteel For and by Democrats it's ""Pittsburg STEAL""",en
0,SeanReed Give money to freedom give to the George Soros Charity. Open Society is a freedom organization that works with all people wanting to be free.,en
0,"TimeTeller @SeanReed If you believe that, you've been deceived.",en
0,"oharaj @SeanReed ""Give us all your money so we can make you rich and independent?""",en
0,"SpayAndNeuterYourLiberals @SeanReed The only thing you liberals want ""free"" is your social programs that us conservatives pay for. Get a job, freeloader",en
0,"SeanReed @SpayAndNeuterYourLiberals @SeanReed I paid $87,000 in taxes last year....How much did you pay?",en
0,SpayAndNeuterYourLiberals @SeanReed @SpayAndNeuterYourLiberals Sure you did Skippy. Sure you did.,en
0,SeanReed @SpayAndNeuterYourLiberals @SeanReed I own a ten year old successful small business. Something you only dream about.,en
0,practicalphysicist @SeanReed @SpayAndNeuterYourLiberals yeah seanny you're dreams are a farce,en
0,SpayAndNeuterYourLiberals @SeanReed @SpayAndNeuterYourLiberals Cooking meth seems to be working out for you. I paid around $40K.,en
0,SeanReed @SpayAndNeuterYourLiberals @SeanReed Like I said....How much did you pay?,en
0,7thDay @SeanReed The only thing free in your society are herpes and hemorrhoids,en
1,LiberalsHateWomenAndBlacks so madame wookie wants to play too,en
0,"UROKIM2 Epitomy of arrogance and sef-righteousness whose inner circles are Valerie Jarrett and bill Ayers, Rv Wright.....Ho w dare she sit in judgement..how dare she sit in the white house and verbally degrade it! Where's your political correctness now? Time to move out Michelle!",en
1,nonlowinfovoter Michele Tarzans calling ,en
1,"hoosyer We have never had a spoiled, thankless, America-hating THING for a First Lady before this wicked witch.",en
0,vigilanteman @hoosyer Except Nancy Reagan.,en
1,"johnsellers Deneen, how can you betray your black brothers and sisters? The First Lady channels Martin Luther King and you dare to sit there and deride her? What kind of person are you? You have the look of a mature beautiful young lady, but then you say the words that you do under the guise of religion with that religious symbol around your neck when clearly you do not take the words of the Sermon in the Mound to heart. I'm only White and I evidently know better than you about what you should know deeper than I can ever know. How much money is in your pocket from taking advantage of the selling out of your race? Those on the Conservative Right who don't embrace the light of day take great pleasure in your defection, and those of your race who are in poverty and lack opportunity because of the prejudice against them should haunt your dreams at night. And if you have an honest bone in your body. You will be haunted until the day you become honest with yourself about what you are doing. Shame on you! Grow up!",en
0,PigB0y @johnsellers You took a lot of time to say nothing.,en
0,hoosyer @johnsellers If Michelle is 'channeling' MLK then I want to change the channel. Never has he been cited as an excuse to base everything on skin color. AS SHE DOES.,en
1,debbie741 Michelle is lying...Trump sad he wants to build a wall to keep the illegals out and he wants to deport the illegals currently in the US...he never said he wanted to deport those that are here legally. The Democrats need the illegals here to vote for them!! ,en
1,debbie741 Michelle is lying...Trump sad he wants to build a wall to keep the illegals out and he wants to deport the illegals currently in the US...he never said he wanted to deport those that are here legally. The Democrats need the illegals here to vote for them!! ,en
1,KSK8 Name Calling?... Poor little PC cupcakes... Can't bring themselves to mention Radical Islam Terrorist. ,en
0,"Ranger1004 and Hilary is innocent and says none of that.....NOT! Michelle, shut your pie hole no cares what you think. Go redecorate something",en
1,"thgdriver Moochelle Nobama takes swipe at Trump it sez. Trump better look out, apes have a long reach.",en
0,disabledsoldier @thgdriver Racist much?,en
0,"PigB0y @disabledsoldier @thgdriver just callin' a spade, a spade. oops",en
1,"voodkokk ""She also said Americans “don't build up walls to keep people out because we know that our greatness has always depended on contributions from people who were born elsewhere but sought out this country and made it their home."" Does she consider herself American or African-American or just African.....Was it not Michelle that said “People in this country are ready for change and hungry for a different kind of politics and … for the first time in my adult life I am proud of my country because it feels like hope is finally making a comeback.” Really? After benefiting from being a minority? ",en
0,"Jackumup2 Its funny how he bloviates about others not accepting him and anybody else thats frakish, yet doesn't he's doing the same thing",en
0,whoknew2 @Jackumup2 and progs never do anything hypocritical. Guess it takes a hypocrite to know one.,en
0,"JNY This country has been paying for your families elaborate trips, while 1 in 6 children here in the United States go to bed hungry each nite..... millions of dollars spent (TAXPAYER MONEY) ON VACATIONS and all we hear is INCOME Equality..... that is a complete joke..... WAKE UP AMERICA..... ",en
0,"DAlnB41 @JNY My entire family including me, my wife, my kids and grandkids entire wardrobes could not be valued at $20,000.00- the amount the Obama girls paid for their individual party dresses. Many in America are ""waking up"" and are fed up with a government that works harder at seeing the wealthy get theirs while tens of millions of American men and women are out of work, while many who were at one time productive workers with homes for their families, families who participated in community and school activities and were working to achieve the American Dream has been pushed aside to allow immigrants, legal and illegal, to come here and work! Obama and his administration has turned their backs on the American people and America! Obama is quick to point our how many new jobs were created in America but ; he never points out how many were lost, how many of the jobs filled were filled with immigrant workers (his own Labor Department says 3 out of four jobs in America is being taken by immigrants (legal and illegal) or how many men and women who at one time had jobs have run out of unemployment benefits, can not get work and are no longer counted in the ""Official"" Unemployment numbers. He does not point out the massive, huge, and growing national debt that the nation has grown under his administration. Could it be Obama's endorsement of Hillary Clinton was done so history will have someone else to show as the worst president in our history? She has one of American politics worst personal records already; electing her president will end in disaster and Obama will no longer have to face the reputation of Americas Greatest Presidential failure and the books showing him as the worst president in our history! confussed ""He's a fraud"" ""He's a thin skinned Fake"" What lets delete that! ",en
0,"bulldawg22 I am sorry..did she actually say this...The first lady on Friday also said some people “act as if name-calling is an acceptable substitute for thoughtful debate, as if anger and intolerance should be our default state rather than the optimism and openness that have always been the engine of our progress."" Isn't President Obama the one that circumvents Congress whenever he wants to because they don't agree with him and he just signs an Executive Order that have on several occasions violated the Constitution?? If that isn't hypocritical I don't know what is....",en
1,"barryg When that water buffalo and her ""hateful eight"" POS husband vacate the WH, we can be proud of America again!",en
1,wtimm25457 @barryg I spent 19 months in Vietnam I never saw a water buffalo that ugly. Former marine RVN 9-67 to 3-69 1st Amtrak @ Cau Viet & 2/9 Camp Carroll & Quang Tri,en
1,"hoosyer @barryg Water buffalo, LOL, Perfect.",en
1,sonnymunster I bet the transvestites are elated that Michelle and her girls will never have to share a locker room or bathroom with them.,en
1,deejohnson Does anyone care about anything about what she cares???? Diversity? How about TRASHY!!!,en
0,"TRIP65 Trump "" What's Michele's dress size for a going away party, 18, 20, 22. My wife wears a 6, end of discussions!""",en
1,"jerseyjoe First ""Lady""? I beg to differ. That's no lady.",en
0,StupidJoeBiden I will miss Michelle Obama- ski when she leaves the White House... NOT !!!!,en
0,"Ad007man She really needs to explain how she got a high paying job with the U of Chicago Hospital when her husband became Senator, for which she had no qualifications. She really helped the poor--her job was to send them to other hospitals so the U of Chicago Hospital did not have to pay for their care. Good job Michelle. I hope you are packing.",en
0,"Allthefactsplez @Ad007man it's called a No Work Contract, which is big bucks going to a person that has a free ride....NWCS are very popular in Chicago, some others call NWCS....money laundering. ",en
1,"hoosyer @Ad007man And her job was so important that when she left, they did not put anyone else in it. I wish I could get so much free money for being black.",en
0,viper731 She should had taken at least one against her husband for being the worst president in U.S. history,en
0,"Maverick1986 well she should add that not only slaves built the white house. An irish born immigrant was the architect, with a team of free men (african and european), with some slaves. If we are being honest. ",en
0,hoosyer @Maverick1986 You are being honest. She is not.,en
0,byaks pot calling kettle black...,en
0,"robthomasusasf Do the Democrats plan on drafting her for the nomination if Bizaro, I mean Hillary is indited? They seem to really like putting her out to the public.",en
0,jonesalloys ONLY SHE IS BETTER OFF.......FOR THE LAST 7.5 YEARS.........,en
0,"HoosierMom92 If she believes what she says, she should publicly condemn the ""anger and intolerance"" liberals inflicted on Trump supporters in San Jose, CA. But, we all know she will not.",en
1,WhitWhitneyWhite That silver back NEVER looks good ,en
0,saminnj After eight years she finally comes out of the woodwork? She should stick to screwing up school lunches for the little kids.,en
1,lettermansinc Monkey face... man she is scary. ,en
1,WhitWhitneyWhite @lettermansinc I want a Bumper Sticker with mooch-elles face stating does this A55 make my truck look fat?,en
0,hockeyfan13 Just curious...why do or should we care what she has to say?,en
0,puhleeze @hockeyfan13 'Good question...,en
1,"Koby1000 Michelle, the lady,who got a free ride all her life because of her color, but wasn't n proud to be an American until her husband got elected President, isn't qualified to judge Trump.",en
1,steveieray Spoken like a true Wookie.,en
1,"Hedbut @steveieray Is it me or does she also look like ""The Grinch Who Stole Christmas?"" ",en
0,"MyOwnWoman Here's the thing, for me, on immigration. It's like having company at your home. Guests arrive at your front door, they knock, you let them in. Maybe you offer them a beverage, have a nice chat. If those same people broke into your home, damaged your home, and treated you like garbage, you would defend your home. You would not invite them back. For over 200 years, we have had guests come to our American front door. We've invited them in, helped them get settled, made them part of our great American Family. That's who we are. But the criminals who insist on breaking down the back door to get in illegally, and then expect the rest of us to just say it's OK, are just not welcome. Go to the front door, knock, and we'll let you in. Otherwise, go home.",en
0,"Hedbut @MyOwnWoman Well written, outstanding , please forward to Trump ad let him use it. ",en
1,"brando5 At least trump has a wife that is easy on the eyes, MOOCHELL makes is so hard to look at.. just hideously ugly..",en
0,"puhleeze @brando5 Oh, come on. Pathetically uncalled for / inappropriate.",en
0,"brando5 @puhleeze @brando5 Sorry - just playing the game of Politics Liberals developed, and I guess I hit a nerve, called the truth?",en
0,"puhleeze @brando5 @puhleeze My point was she can't help the genetic ""cards"" she was dealt any more than you or I (or anyone else) can. Carve her up on her totally B.S. liberalbeliefs. THOSE she can be held responsible for/criticized for legitimately...",en
1,"puhleeze ""She also said Americans “don't build up walls to keep people out..."" We DON'T. We build ""walls"" to keep illegal - illegal - illegal aliens out. The woman is a completely CLUELESS, pro-illegal immigration, leftyTOOL.",en
0,"jshanks @puhleeze She lives behind a wall guarded by guys with guns, and lectures the rest of us.",en
0,"puhleeze @jshanks @puhleeze Yeeeeup. (Actually, it's a fence, isn't it?)",en
0,"WhatAreYouTalkingAbout This is at a college commencement speech? So rather than making the day about them, it was about Trump? Inappropriate....and tacky.",en
0,"RRemington The Obamas have no shame. Shouldn't she be providing advice to those who are about to start their new lives? Instead, she is just trying to further the democrat agenda.",en
1,loarthanvt Woman doesn't know here place.,en
0,rrawmeat @loarthanvt If you ever see her interact with Barack...she definitely wears the pants,en
1,WhitWhitneyWhite @rrawmeat @loarthanvt and a strap on,en
1,"JDWebb1 Jesus, can she not really find her way to the back of the bus again?",en
0,puliy Obama did not show any dignity when he was the commencement speaker at the Rutgers University in NJ,en
0,"johnsellers It seems that you and some others prefer to give graduates fluff instead of what is actually going on. Considering how many don't bother enough with what is real to dump Trump...what more is there to be said? Except we would be a lot better off doing more sorting out of what is real, especially graduates.",en
0,"Tom2685 Donald Trump supporters - maketheunitedstatesgreatagain.com has a Trump style hat in Republican Red for every US State! Get yours today, shipping from east coast, USA. Listed vendor to Trump Campaign. Hat of the day - MAKE WASHINGTON GREAT AGAIN #nobama #Trump2016 #MAGA",en
0,"cleric66 Question? Hasn't any other First Lady taken swipes at their opponent Party's presidential candidates? For goodness sake, this is a College Commencement speech show just a little class Michele. This again reveals her lack of grace and integrity as our nation's First Lady. ",en
1,"harrisonzayre @cleric66 The First Lady Man is just a little bit ticked off at The Donald because if he is elected, his wife will be 1 million times more celebrated than was Michael. He/she is green with envy. Don't doubt me!",en
1,obamahusein michele obama came out from Kitchen??Is beter to stay there and take brother Trumpet with her!!!,en
0,OSYM She gives a commencement speech at a college that has a 9.6% 4 year graduation rate. Well done.,en
0,rdennisuk @OSYM I think that is probably one more commencement speech than you have given,en
0,Joe Methuen @rdennisuk @OSYM OSYM's comment is relevant. Yours is not.,en
0,brando5 @rdennisuk @OSYM and 1 more then you have ever heard,en
1,"harrisonzayre @OSYM Well, you have to understand that black students can't be expected to understand things about American culture. Because they are from Africa and they don't speak the language. Also, slavery has kept them down, has shut them out, and has left them wholly unable to compete with others in society. And if you're buying this, be sure and let me know how to contact you so that I can show you some prime oceanfront property that I have available on the cheap in downtown Memphis Tennessee. You can have your choice of Atlantic or Pacific Ocean.",en
0,"sk5360 @harrisonzayre @OSYM dont forget the 20 TRILLION DOLLARS SPENT ON THE SOCIAL PROGRAMS ,SUPPOSE TO HELP THE DOWNTRODDEN BUT WENT TO LINE THE POCKET OF THOSE IN WASHINGTON.",en
0,"Felioness First of all she was only tapped to give a commencement speech because she was lucky enough to be married to the man who was not qualified to be POTUS, but was voted in anyway, twice. Either people who come to the US undercover illegally are breaking the law or not. Which is it Michelle? If they aren't criminals then why have immigration laws at all? At your suggestion of a wall being built to keep ""different"" people out, whey don't we just do away with the entire immigration dept. and save money and let everyone in that wants to come. The catch will be that they will be dumped in your new tony D.C. neighborhood, living next to you, going to school with your daughters, and coming over for coffee each morning. Then maybe you can be proud for the second time in your life of America. January 2017 can't come soon enough, bon voyage baby!",en
0,Kenneth851 The reason Trump supporters have such anger is the result of Michells husband.. ,en
0,suesman @Kenneth851 How much does the U.S. owe China ? That's HIS results. I'd keep my mouth shut if I were you.,en
0,"brando5 @suesman @Kenneth851 4 Trillion, not including 300,000 Million in interest per year..",en
1,"DarrenHorst This is what democrats have given us all through "" affirmative Action"" . A bunch of socialist libertards.. Minorities now hold more positions of power than the majority. What could possibly go wrong ?? (sarc)",en
0,Veracitywins This family is the worst to ever reside in the White House. Have they no shame? Obama who refused to apologize to Pearl Harbor victims apologizes to the country that killed them. What a most reprehensible act.,en
1,Dunsy I hear that this dude Michelle plows Bong hit Barry on a nightly basis,en
0,"PureUSA Truly unbelievable that a sitting president, and his wife, are taking shots at a nominee!! Yet another disgraceful action by our JV president. What a joke....",en
0,"moralesmd Married to the worst president in history of this country , she really should take a look around the WH and see how Oblunder the wonder has divided this country.",en
1,Tea4health Horse tooth jungle creaturrrrre!!,en
1,marco Moooooochel ought to be wiping not swiping her own $,en
1,Noosic That gutter trash has a lot of crust taking a swipe at anyone.,en
1,HollyWright She needs to focus on WIPING not SWIPING. ,en
1,"Duckyy No, get it right. It's not Michelle, but in reality MICHAEL Obama. She is a he. ",en
1,marco @Duckyy Is that the reason buckwheat pass the lgbt bill with the help of the other gay scotus for his dude.,en
1,"puliy @Duckyy So the transgender bathroom idea came to Obama from ""experience"" at home?",en
1,harrisonzayre @puliy @Duckyy When you don't know whether to stand or sit then you might not know where to take a… Dump!,en
0,"brando5 @Duckyy Makes sense now, I wondered why they always were on separate planes, the same person can't fly together..",en
1,drtimal No one cares what that race baiting ugly dude in a dress has to say.,en
0,"tiggerhare She is just as bad, if not worse than her husband. Good riddance to them both!",en
1,"wulfeman007 She also said Americans “don't build up walls to keep people out because we know that our greatness has always depended on contributions from people who were born elsewhere but sought out this country and made it their home."" SAYS THE OBIMBO THAT LIVES BEHIND WALLS AND ARMED GUARDS On Wednesday, her husband, President Obama, also entered the 2016 debate in a speech in Indiana, saying the “Republican nominee” has “crazy” ideas, including one to deport the roughly 11 million immigrants now living illegally in the United States. DEPORT EM ALL THEY ARE CRIMINALS THEY ARE NOT IMMIGRANTS THEY ARE CRIMINALS ",en
0,"Max567 Kind of sad that this show never has anything relevant to say. It's more like Joan Rivers critique of people she don't lie .... without the comedy. That's all these people do is critize people who they clearly just don't like. Somehow, I think I could find more relevant things to put on TV.",en
0,veteran_john Secret Service officer assigned to the White House during Bill Clinton’s presidency alleges that presumptive 2016 Democratic presidential nominee Hillary Clinton “lacks the integrity and temperament to serve in the office.,en
1,Spyderia I firmly believe Michelle Obama is a man. Honestly...,en
1,wulfeman007 @Spyderia BARRACK INSANE OBAMA HAS ALREADY HAD HIS NUTS CUT FOR HIS TRANSFORMATION AFTER HE LEAVES OFFICE ,en
1,drtimal @Spyderia You are firlmy Correct ! ,en
1,Spyderia Michelle Obama is a MAN. Everyone knows that.,en
0,Bernstein @Spyderia No. Only YOU and your Right Wing friends want us to believe that.,en
0,harrisonzayre @Bernstein @Spyderia Will,en
0,"jerseyan Your level of hate is without boundary...im positive that, even if you have 9 lives, you would have died 9 times from an heart failure before your wish comes true. your cynical argumebt leaves me cold !",en
0,Morrisbm94 These comments are insane. A lot of you have severely missed the point of her comment and used it as an excuse to just be hateful. Watch the video and see the context in which she made the statement.,en
1,mamahattheridge blacks Love being victims.,en
0,Bernstein @mamahattheridge After victimizing them for more than 300 years (and continue to victimize them) what do you expect?,en
1,wulfeman007 @Bernstein @mamahattheridge THE AFRICAN BLACKS HAVE BEEN VICTIMS OF BLACKS FOR LONGER THEN THAT THE BLACKS SOLD THE BLACKS AS SLAVES THE PEOPLE HERE NOW HAVE NEVER BEEN SLAVES OR VICTIMS ,en
0,"Heatermacdaddy She was not a slave, nor does she know any. All races have been mistreated or enslaved at some point in history. I am of Irish descent but I don't obsess about the English rule. I also have Cherokee blood, but I rarely think about how they were treated. Move on and stop using this as a political card. The President has no documented slaves in his family.",en
0,"prissy7 My only wish for them is one day they lose everything they have and have to live in a tent like most of Americans has to do thanks to his wonderful economy and open borders, I don't know how they can hold their head high and look Americans in the face.",en
0,"jerseyan @prissy7 Your level of hate for these people is without boundaries ..with this level of HATE, im sure, that even if you have 9 lives, you would die from a heart failure 9 times before your wish come true",en
0,jerseyan @prissy7 You will die from a heart attack before ths happens,en
0,harrisonzayre @jerseyan @prissy7 Sister Cleo?? Is that you?,en
0,WhitWhitneyWhite @harrisonzayre @jerseyan @prissy7 cleo should have SEEN this coming,en
0,"dt63944 How impressive. She marries someone who occupies and degrades the office of President and she thinks her spiteful character is suddenly empowered. Someone else did all the work to give her that moocher pulpit. There are a lot of people who have earned their place in the world; she went from cherrypicking patients in a Chicago hospital at a salary far above her worth, to this. No hate-speech from her, especially in a setting she didn't earn, is going to change what she is.",en
0,"Tpartypatriot101 There are simple facts that most normal people do not wake up every morning remembering. I am Slavic; I don't wake up every morning realizing my predecessors were slaves. This was perhaps one of the most divisive statements she has uttered, especially after 7 1/2 years of opportunities to make hope and change. Obama and Michelle have been utter failures, now leaving this Country in worldwide disarray with multiple enemies on several new fronts!",en
1,LiberalsHateWomenAndBlacks @Tpartypatriot101 Lithuanian here...with a g-grandmum enslaved by the czar to teach their soon to be dead kids and a 10% Cherokee that predated the Trail of Tears and Irish and Scottish and maybe even some Jew...but that might just be the inherited nose yet every day we are all regarded as slave owners that need to murderedf by the racist liberal Nazis,en
0,rabcor The first lady falls not far from her husband,en
0,BeauCharles Don't suppose she watched the attacks on Trump rally attendees in San Jose by the mob of Hillary and Bernie supporters.,en
0,lestar @BeauCharles life is all about her. so she didn't give it a glance ,en
0,"dt63944 @lestar @BeauCharles Her life is all about her. Her ""husband's"" life is all about his. What a pair.",en
0,connpolitics @BeauCharles Sure she did and she was cheering for the rioters,en
1,wulfeman007 @connpolitics @BeauCharles SHE WAS HOPING SOME WHITE COP GOT KILLED,en
0,"MarshallGibson I wonder if Egyptian Africans wake up everyday obsessed by the fact that Hebrew slaves built the Pyramids?? Somebody should stage some protests over there. Throw some eggs, maybe. Maybe Israel can press Egypt for reparations. It's only been about 4 thousand years.",en
0,rabcor @MarshallGibson No. They will protest commemorating the Jews leaving Egypt.,en
1,"MarshallGibson @rabcor @MarshallGibson I don't know why the Obummers aren't all over that one. You know, being 'African' and all.",en
1,"dawndale If she doesn't like living in a house ""built by slaves"" then she should move out. The hypocrisy that fills the life of Obama and his wife is too great for either of them to throw darts at anyone else. Does she allow their daughters to use the same bathroom as the males use? Of course not, and not just because they are daughters of the president. She would not allow it but they don't care about the daughters of families. If Mrs. Obama was smart, she would stop pointing fingers at others.",en
0,dt63944 @dawndale Then she'll be pointing fingers at everyone for a very long time.,en
0,"MarshallGibson Quote of The Day; ""Protests and racism weren't on the front page every day 8 years ago""",en
0,Archangeljack Her time might be better spent packing.,en
0,PaleRider55 @Archangeljack ...not as much as you think since Hillary will be moving in...,en
0,howard123 @PaleRider55 @Archangeljack ... to prison.,en
1,wulfeman007 @howard123 @PaleRider55 @Archangeljack OBAMA WILL BE HER CELLMATE AFTER HE HAS THE OPERATION ,en
0,"PurelyRational While Barack is rapidly going gray and looking tired, Michelle and the girls just keep getting more attractive.",en
1,connpolitics @PurelyRational Time for a vision check Mooch is looking more like Aunt Esther every day,en
0,wulfeman007 @PurelyRational U NEED A VISION CHECK U MUST HAVE CATARACTS ,en
0,Thethirdeye Trump is clearly getting to the dems Don't worry moochel Trump will never sexually harass you when he gets in the white house But watch out for billy. He might,en
0,PaleRider55 @Thethirdeye ...no but Trump's daughter better watch out...forTrump....,en
1,chickabalter F THIS RACIST USELESS BEAST,en
0,"Bernstein @chickabalter Funny when white racists who have a long history of lynching, abusing, and murdering Black people call Black people racist.",en
1,WhitWhitneyWhite @Bernstein @chickabalter You have never been a slave and I have never owed one !,en
1,"EhBuggh Remember this tramp is part of the most TRANSPARENT administration EVER !!! Maybe she can play the ""race card"" again ???? ",en
1,EhBuggh More proof that the democRATS know they're in trouble.. Hey Moochelle keep you pie hole shut !!!!!,en
0,"storm46 I visit this thread once in a while and see that the CONs have nothing but to call names and continue to roll in their gutter. I would think that the CONs would grow up someday, but that is only wishful thinking.",en
0,"PurelyRational @storm46 But to be fair, when your long suits are hatred, racism, and vitriol, you play them...over and over over again.",en
0,elfonshelf @storm46 hard to have respect for someone who in a multi 6 figure a year job in an Chicago hospital....was on the committee that worked on a poor patient dumping scheme.,en
0,PurelyRational @elfonshelf @storm46 Did you notice that you cited no sources for that silly comment? We did.,en
0,elfonshelf @PurelyRational @elfonshelf @storm46did you notice that you have a toolbar and the world is open for you to educate yourself...if you can type? go look it up.,en
0,"PurelyRational @elfonshelf Oh, no need to apologize. But you started this, after all. You made the comment, so it's up to you to support it. This was covered in 8th grade debate class. Anything else I can help you with today?",en
0,Jaded4u @PurelyRational @elfonshelf @storm46You're welcome. Let me know if you need more examples.,en
0,"dt63944 @PurelyRational @elfonshelf @storm46""We""? LOL",en
0,elfonshelf @storm46 and storm....try and recall how the left name called and rolled in the gutter...as you say.....over Palin. so democrat women deserve respect....why?,en
0,dt63944 @storm46 Read the topic in question before you blame others for reacting - or is that too much work?,en
0,PaleRider55 LOL...Not only are you all going to get Hillary...you're going to get Bill too...,en
0,"MarshallGibson @PaleRider55 Great. A President who was impeached. Maybe his wife can set a new record by getting impeached also. ""The Dynamic Duo""",en
1,Loring4evr First Lady ?? Are you serious ?? Looks like a retired linebacker of the NFL....,en
1,indios Nothing but bitter words from the Skunk-ape. No surprise there.,en
0,vcdave Sigh. She's not much of a First Lady is she?,en
0,AvantAurora @vcdave Nope. More of an embarrassment than anything.,en
0,PurelyRational @vcdave But we will agree she's not as vacuous as Nancy Reagan.,en
0,"dt63944 @PurelyRational @vcdave I don't know what you are, but you'll obviously never be anywhere near as good a person as she was. Stop while you are behind.",en
0,"Fones Nothing the Obama gang does is a surprise any longer. Hillary promises (if elected) to continue the 'progress'. Trump, with his gaffes, is a far better bet to do some good things in Obama's nasty wake.",en
1,GoColtsBlue Name it after a gay pedophile? Not the smartest thing to do. I couldn't care less if he founded the Navy. You don't honor someone like that by naming ANYTHING after them,en
1,"LibertyFreaq You mean the pedophile Harvey Milk? That one? Name a whole ship after a pedophile, wow. ",en
0,"mikekley Being ex-Navy, this is disgusting to me. ""Other than honorable"" discharge should have eliminated his name from possible choices.",en
0,sourpickle Coming soon,en
0,TheWhiteDevil @sourpickle The good ship Lollypop?,en
0,sourpickle @TheWhiteDevil @sourpickle Flying the Rainbow Flag.,en
0,buffaloguy I guess the Navy doesn't have any more deserving sailors they can honor. This political correctness is going to destroy one of the few remaining government organizations that still have some respect from the public.,en
0,mikekley @buffaloguy Good comment!,en
0,Digger70chall @buffaloguy you'll notice Fox didn't bother to mention the earlier ceremony the same day in Camp Pendleton naming a ship after MoH John Basilone (second ship named after him and it's a real warship DDG) Guess that wouldn't play into the narrative though huh?,en
0,"capthis They are also in the process of changing the Navy Fight song from ""Anchors Away"" to ""In The Navy"" by the Village People!",en
1,"blue88s Welcome aboard the USS Milk, sailor! Seriously. I think the USS J. Christopher Stevens, the USS Tyrone Woods, the USS Glen Doherty, or the USS Sean Smith...American heroes who died for America instead of for their lifestyle, deviant or not, would be better able stomached. ",en
0,puleeze Will they make a backdoor deal to get it commissioned?,en
0,MrBungle1 USNS Harvey Milk. Aft boarding only. ,en
1,JustSayNOtoDemocrats The muslims will make an extra effort to blow it up,en
0,MrBungle1 Jeffrey Dahmer was in the Army. How about naming a base after him?,en
1,JustSayNOtoDemocrats USS PERVERSION,en
1,MortisDei I don't understand. Isn't the Navy gay enough already?,en
1,"ChristKiller Just like Milk, this ship will be full of sea-men. ",en
0,"daisman Pathetic! If I was in the Navy when the ship comes out, I'd refuse to serve on it! This guy was no military anything, never served! Not a key United States government person, just a local nobody! Pathetic!",en
0,"mikekley @daisman He served in the Navy for 4 years, but was forced out with an ""Other than honorable"" discharge. Shouldn't we be naming ships after people who received an honorable discharge at the very minimum??",en
1,SUCHAJOKE USS MILK................. IT'S A FERRY............... I MEAN FAIRY !,en
0,MrBungle1 Is it going to be crewed by the Village People? ,en
1,SunnySanSal Fleet Auxiliary General. F.A.G.,en
1,"turtletank So, it's a ship that oils up other ships and hauls away their effluence? I guess, if you have politicians this determined to name a ship after a rumpranger an oiler is the best option.",en
0,SheltonWA I'll bet San Francisco is watering at the mouth to get it there for Fleet Week.,en
0,truthishere @SheltonWA it will take a tsunami to wash the taste out of San Fran's bay,en
0,Tygher Good to see the Conservative hate machine rev up. Keep it up Cons--- you're quickly becoming irrelevant. Or is this the Christ-like behavior you're always talking about?,en
0,"truthishere @Tygher sorry tighter, this is just meanness today, I haven't seen any evangelizing here; must be tomorrow ",en
0,Tygher @truthishere @Tygher Could you translate that into English for the rest of us?,en
1,"turtletank @Tygher Even if you define your life by a bad habit, it's still a bad habit. To define anyone by a sexual proclivity dismisses their free will out of hand.",en
0,"Windvane60 @Tygher No hatred by us-we just don't like Liberal/Lamocrats,like you.Maybe you should head down to Orlando.",en
1,whybotherwithliberals How embarrassing for the Navy ....and America. Liberals have gleefully embraced every known perversion and deviance and are angry that sane people refuse to accept their sickness as 'normal'. Liberals - the very worst among us. Liberalism - America's greatest enemy.,en
1,puleeze They're planning to paint it pink with lace around the deck!,en
0,"stldsf1 @whybotherwithliberals I find the pure hate the flows through the keyboards of the Fox ""Christians"" to be far more disgusting than anything Harvey Milk ever did",en
1,"turtletank @stldsf1 @whybotherwithliberals Buttsex is a bad habit, not a life style.",en
0,stldsf1 @turtletank @stldsf1 @whybotherwithliberals Whats it like living in 1912?,en
0,turtletank @stldsf1 @turtletank @whybotherwithliberals With all the nasty old STDs that are now drug resistant the libidinous are going to learn about chastity the hard way. A shot won't fix it anymore.,en
0,mikekley @whybotherwithliberals Couldn't agree more. Great comment!,en
1,ron12 Obama immediately called the Commander of the ship to ask him about the status of the transgender bathrooms.,en
0,SamPatch @ron12 That wasn't even a good try gomer.,en
0,"casey6511 Harvey died of HIV. So did his partner, I believe.",en
1,truthishere @casey6511 hahahahahahahahahahahahahahahaha ,en
0,Tygher @casey6511 Harvey was shot by a co-worker who hated gays. Even a quick google search would show that. But perhaps you prefer lying?,en
0,truthishere @Tygher @casey6511 hahahahahahahaha,en
0,turtletank @Tygher @casey6511 He was shot by a political rival Democrat.,en
0,truthishere @turtletank @Tygher @casey6511 who didn't get the bathroom heel clicking,en
0,Tygher @truthishere @turtletank @Tygher @casey6511 Talking about Republican Larry Craig?,en
0,SamPatch @casey6511 So you believe made up stories.... thanks for sharing that.,en
0,hashman53 I pity the sailors that are assigned to the ship. ,en
1,truthishere The Iranians will just throw it off of a building when their patrol boats capture it,en
